"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	662.5	562.5	185	"Alive"
"2"	20	677.5	569.5	208	"Alive"
"3"	21	676.5	569.5	153	"Alive"
"4"	22	667.5	584	257	"Alive"
"5"	23	666	581.5	132	"Alive"
"6"	24	666.5	585.5	104	"Alive"
"7"	25	671.5	590.5	156	"Alive"
"8"	26	682.5	594.5	102	"Alive"
"9"	27	689.5	600	154	"Alive"
"10"	28	689.5	604.5	146	"Alive"
"11"	29	676	618.5	173	"Dead"
"12"	30	690	629.5	164	"Alive"
"13"	31	695.5	625	142	"Alive"
"14"	32	704.5	624.5	95	"Alive"
"15"	33	700	625.5	92	"Dead"
