"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	1153	1007.5	161	"Alive"
"2"	22	1153.5	1017	177	"Alive"
"3"	23	1161.5	1028	227	"Alive"
"4"	24	1173.5	1026.5	116	"Alive"
"5"	25	1176	1034	261	"Alive"
"6"	26	1183.5	1036.5	295	"Alive"
"7"	27	1185	1046	89	"Alive"
"8"	28	1182	1042	107	"Alive"
"9"	29	1186.5	1051.5	183	"Alive"
"10"	30	1198	1042	156	"Alive"
"11"	31	1188.5	1046	140	"Alive"
"12"	32	1185	1047.5	208	"Alive"
"13"	33	1184.5	1041	165	"Alive"
"14"	34	1185	1039.5	161	"Alive"
"15"	35	1183	1041	212	"Alive"
