"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1006.5	934	215	"Alive"
"2"	19	1004.5	936	107	"Alive"
"3"	20	1011.5	945	135	"Alive"
"4"	21	1006.5	942.5	136	"Alive"
"5"	22	1011	936	142	"Alive"
"6"	23	1015.5	939	161	"Alive"
"7"	24	1023	945.5	120	"Alive"
"8"	25	1032	945	147	"Alive"
"9"	26	1028	947	170	"Alive"
"10"	27	1020.5	950	123	"Dead"
"11"	28	1017	943	96	"Alive"
"12"	29	1019	945.5	121	"Alive"
"13"	30	1018.5	946.5	104	"Alive"
"14"	31	1034	939	103	"Alive"
"15"	32	1037	932	67	"Alive"
"16"	33	1020.5	923.5	189	"Alive"
"17"	34	1012.5	929	153	"Alive"
"18"	35	1012.5	923	102	"Alive"
"19"	36	1008.5	922.5	161	"Alive"
"20"	37	1008	923.5	168	"Alive"
"21"	38	1005.5	922	236	"Alive"
