"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	837	1030.5	135	"Alive"
"2"	15	835.5	1001.5	175	"Alive"
"3"	16	806	1028.5	211	"Alive"
"4"	17	809	1030	136	"Alive"
"5"	18	849.5	1044	186	"Alive"
"6"	19	839	1038.5	112	"Alive"
"7"	20	849.5	1008.5	117	"Alive"
"8"	21	855.5	998.5	155	"Alive"
"9"	22	859.5	992.5	98	"Alive"
"10"	23	862.5	1000.5	93	"Alive"
"11"	24	861.5	999	277	"Alive"
"12"	25	867	1011	170	"Alive"
"13"	26	874	1012.5	193	"Alive"
"14"	27	881	1019.5	226	"Alive"
"15"	28	878.5	1018.5	101	"Alive"
"16"	29	877	1015	112	"Alive"
"17"	30	875	1011	112	"Alive"
"18"	31	884.5	1004.5	124	"Alive"
"19"	32	895	988.5	223	"Alive"
