"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	670	748	112	"Alive"
"2"	19	685.5	765.5	203	"Alive"
"3"	20	689.5	769.5	156	"Alive"
"4"	21	718.5	787.5	222	"Alive"
"5"	22	709.5	778.5	242	"Alive"
"6"	23	723.5	772	224	"Alive"
"7"	24	722.5	774	185	"Alive"
"8"	25	723	776.5	181	"Alive"
"9"	26	720	773.5	192	"Alive"
"10"	27	721	774	173	"Alive"
"11"	28	715	770	211	"Alive"
"12"	29	712.5	763	224	"Alive"
"13"	30	712	766	227	"Alive"
"14"	31	707.5	764.5	236	"Alive"
"15"	32	715.5	758	396	"Alive"
