"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	678.5	480	154	"Alive"
"2"	7	674.5	492.5	170	"Alive"
"3"	8	659.5	495.5	204	"Alive"
"4"	9	645	491	221	"Alive"
"5"	10	632.5	491	223	"Alive"
"6"	11	627	494.5	258	"Alive"
"7"	12	645.5	513.5	325	"Transitional"
"8"	13	626	533	159	"Alive"
"9"	14	637.5	534.5	150	"Alive"
"10"	15	631.5	540	144	"Alive"
"11"	16	618	544.5	169	"Alive"
"12"	17	613.5	523.5	149	"Alive"
"13"	18	623	523.5	165	"Alive"
"14"	19	623	522	136	"Alive"
"15"	20	627.5	520	158	"Alive"
"16"	21	638.5	514	139	"Alive"
"17"	22	650	512.5	181	"Alive"
"18"	23	656.5	507.5	154	"Alive"
"19"	24	643.5	504.5	114	"Alive"
"20"	25	646.5	501	401	"Alive"
