"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	457.5	791	140	"Alive"
"2"	15	462.5	799.5	155	"Alive"
"3"	16	459	793.5	163	"Alive"
"4"	17	465	800.5	177	"Alive"
"5"	18	467	811	154	"Alive"
"6"	19	456.5	794.5	93	"Alive"
"7"	20	465	806.5	119	"Alive"
"8"	21	467	805.5	109	"Alive"
"9"	22	462.5	801	116	"Alive"
"10"	23	466.5	789	192	"Dead"
"11"	24	476	804	204	"Dead"
"12"	25	474.5	825.5	228	"Alive"
"13"	26	488.5	824.5	294	"Alive"
"14"	27	485	826.5	568	"Dead"
"15"	28	463.5	815.5	288	"Dead"
"16"	29	462.5	829	117	"Dead"
"17"	30	477.5	821	114	"Dead"
