"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	12	703.5	313.5	174	"Alive"
"2"	13	707	343	158	"Alive"
"3"	14	675	366	139	"Alive"
"4"	15	679	348.5	153	"Alive"
"5"	16	691.5	343.5	193	"Alive"
"6"	17	686	356.5	175	"Alive"
"7"	18	678	365.5	125	"Alive"
"8"	19	671.5	373	138	"Alive"
"9"	20	667	365.5	153	"Alive"
"10"	21	672	367	152	"Alive"
"11"	22	666.5	357	124	"Alive"
"12"	23	667	353.5	130	"Alive"
"13"	24	666	359.5	296	"Dead"
"14"	25	660.5	361	158	"Alive"
"15"	26	662	361.5	121	"Alive"
"16"	27	657.5	359.5	160	"Alive"
"17"	28	660	367	130	"Alive"
"18"	29	673.5	378.5	149	"Alive"
"19"	30	672	376.5	175	"Alive"
"20"	31	674.5	389	71	"Dead"
"21"	32	662.5	386.5	93	"Alive"
"22"	33	662	384.5	112	"Alive"
"23"	34	649	397.5	107	"Alive"
"24"	35	649	398.5	123	"Alive"
"25"	36	631	395.5	86	"Alive"
"26"	37	648.5	403.5	491	"Alive"
"27"	38	645	398	349	"Alive"
