"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	2	960.5	1027.5	60	"Alive"
"2"	3	1017	990.5	148	"Transitional"
"3"	4	1017.5	991.5	155	"Transitional"
"4"	5	1017.5	991.5	142	"Alive"
"5"	6	1018	991	157	"Alive"
"6"	7	1019.5	991	175	"Dead"
"7"	8	1019	991	168	"Dead"
"8"	9	1018	990.5	174	"Dead"
"9"	10	1018.5	991	158	"Dead"
"10"	11	1017.5	991	150	"Dead"
"11"	12	1015	990.5	144	"Dead"
"12"	13	951.5	941	160	"Alive"
"13"	14	971	929.5	180	"Alive"
"14"	15	976	926.5	188	"Alive"
"15"	16	986.5	929	159	"Alive"
"16"	17	984.5	932	188	"Alive"
"17"	18	991.5	924.5	231	"Alive"
"18"	19	990.5	939.5	216	"Alive"
