"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	65	312.5	113	"Alive"
"2"	23	79	308	95	"Alive"
"3"	24	84.5	300.5	141	"Alive"
"4"	25	95	309	113	"Alive"
"5"	26	98.5	313.5	115	"Alive"
"6"	27	98.5	314.5	109	"Alive"
"7"	28	92	316.5	136	"Alive"
"8"	29	89.5	313.5	144	"Alive"
"9"	30	90.5	313	184	"Alive"
"10"	31	88.5	313	146	"Alive"
"11"	32	87.5	310.5	136	"Alive"
"12"	33	99	298.5	266	"Alive"
"13"	34	100.5	305.5	211	"Alive"
"14"	35	100.5	302	336	"Alive"
"15"	36	104	302.5	285	"Alive"
"16"	37	103.5	302.5	213	"Alive"
"17"	38	105	303.5	214	"Alive"
