"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	558.5	125	124	"Alive"
"2"	20	570.5	129.5	131	"Alive"
"3"	21	554	143	97	"Alive"
"4"	22	556.5	139.5	119	"Alive"
"5"	23	563	139.5	137	"Alive"
"6"	24	556.5	126.5	140	"Alive"
"7"	25	554.5	134.5	168	"Alive"
"8"	26	559	129	101	"Alive"
"9"	27	565	120	101	"Alive"
"10"	28	569	118	95	"Alive"
"11"	29	562.5	133.5	97	"Alive"
"12"	30	564.5	115.5	92	"Alive"
"13"	31	552.5	126.5	80	"Alive"
"14"	32	549	126.5	103	"Alive"
"15"	33	536.5	135	275	"Alive"
