"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	339	360	114	"Dead"
"2"	9	362	371.5	201	"Alive"
"3"	10	366.5	370.5	198	"Alive"
"4"	11	356.5	376.5	204	"Alive"
"5"	12	364	372.5	127	"Alive"
"6"	13	358.5	370.5	184	"Alive"
"7"	14	359	373.5	162	"Alive"
"8"	15	359	371.5	176	"Alive"
"9"	16	362	373	199	"Alive"
"10"	17	352.5	376	174	"Alive"
"11"	18	356	386.5	124	"Alive"
"12"	19	360.5	400.5	214	"Alive"
"13"	20	363.5	403	177	"Alive"
"14"	21	366.5	413	215	"Alive"
"15"	22	361	411	173	"Alive"
"16"	23	360.5	399	157	"Alive"
