"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	818	759	228	"Alive"
"2"	23	806	776	165	"Alive"
"3"	24	804	769.5	380	"Dead"
"4"	25	807	767	218	"Dead"
"5"	26	813	776	93	"Dead"
"6"	27	815	778	471	"Dead"
"7"	28	808.5	772.5	140	"Dead"
"8"	29	812	774	133	"Dead"
"9"	30	813.5	773	247	"Alive"
"10"	31	818	772	79	"Dead"
"11"	32	809.5	763.5	145	"Dead"
"12"	33	806.5	763.5	145	"Dead"
"13"	34	811.5	771	211	"Dead"
"14"	35	813.5	773.5	168	"Dead"
"15"	36	816.5	774	146	"Dead"
"16"	37	822	768.5	346	"Dead"
