"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1275	117.5	136	"Alive"
"2"	19	1270	125.5	129	"Alive"
"3"	20	1271	134	144	"Alive"
"4"	21	1278.5	142.5	157	"Alive"
"5"	22	1278	143.5	175	"Alive"
"6"	23	1285	146.5	76	"Alive"
"7"	24	1290.5	144	133	"Alive"
"8"	25	1266.5	135.5	135	"Alive"
"9"	26	1267	138.5	139	"Alive"
"10"	27	1256	140	123	"Alive"
"11"	28	1257.5	138.5	117	"Alive"
"12"	29	1252.5	136.5	134	"Alive"
"13"	30	1251	140	133	"Alive"
"14"	31	1248	139	151	"Alive"
"15"	32	1248	137.5	163	"Alive"
"16"	33	1247.5	139	128	"Alive"
"17"	34	1227.5	135	106	"Alive"
"18"	35	1232.5	136.5	99	"Alive"
