"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	529.5	688	109	"Alive"
"2"	6	527	693.5	125	"Alive"
"3"	7	537.5	689.5	127	"Alive"
"4"	8	547.5	694	173	"Alive"
"5"	9	557	699.5	176	"Alive"
"6"	10	560.5	698	230	"Alive"
"7"	11	561.5	691	188	"Alive"
"8"	12	568.5	671	198	"Alive"
"9"	13	576	672.5	183	"Alive"
"10"	14	579	682.5	180	"Alive"
"11"	15	584.5	697	206	"Alive"
"12"	16	582	705	148	"Alive"
"13"	17	575	706.5	161	"Alive"
"14"	18	578.5	723.5	169	"Alive"
"15"	19	590.5	709.5	156	"Alive"
"16"	20	595.5	716	244	"Alive"
