"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	843.5	762	261	"Alive"
"2"	14	847	755.5	239	"Alive"
"3"	15	834.5	751	179	"Alive"
"4"	16	830.5	742	140	"Alive"
"5"	17	828	739.5	131	"Alive"
"6"	18	819	731.5	111	"Alive"
"7"	19	816.5	729.5	128	"Alive"
"8"	20	823	739.5	120	"Alive"
"9"	21	827	755.5	163	"Alive"
"10"	22	830	748.5	140	"Dead"
"11"	23	831	743.5	238	"Dead"
"12"	24	827	746.5	153	"Dead"
"13"	25	812	742.5	104	"Dead"
"14"	26	827.5	745.5	202	"Dead"
"15"	27	819	746	380	"Dead"
"16"	28	810	753	335	"Dead"
"17"	29	833.5	744	379	"Dead"
"18"	30	834.5	750.5	257	"Dead"
"19"	31	838	747	71	"Dead"
"20"	32	827.5	739	104	"Dead"
"21"	33	843.5	748	267	"Dead"
