"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1161.5	357.5	124	"Alive"
"2"	21	1162	354	89	"Alive"
"3"	22	1161	360	106	"Alive"
"4"	23	1166.5	364.5	113	"Alive"
"5"	24	1177.5	362.5	101	"Alive"
"6"	25	1177	349	99	"Alive"
"7"	26	1183	342	115	"Alive"
"8"	27	1166.5	359	161	"Alive"
"9"	28	1163	360.5	157	"Alive"
"10"	29	1167	359	162	"Alive"
"11"	30	1170	362	173	"Alive"
"12"	31	1168	360.5	184	"Alive"
"13"	32	1171	360.5	190	"Alive"
"14"	33	1184	360	104	"Alive"
"15"	34	1197	356	199	"Alive"
"16"	35	1199	357.5	111	"Alive"
"17"	36	1197.5	361.5	89	"Alive"
"18"	37	1197.5	352	302	"Alive"
