"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	872.5	564	215	"Alive"
"2"	6	871	553	191	"Alive"
"3"	7	831.5	532.5	170	"Alive"
"4"	8	860.5	550.5	235	"Alive"
"5"	9	877	573	230	"Alive"
"6"	10	892	583	262	"Alive"
"7"	11	912	586	251	"Transitional"
"8"	12	895	569	176	"Alive"
"9"	13	854	595	273	"Alive"
"10"	14	848	612	294	"Alive"
"11"	15	873	630.5	238	"Alive"
"12"	16	846.5	630	231	"Alive"
"13"	17	830	637	436	"Alive"
"14"	18	850.5	651.5	127	"Alive"
"15"	19	854	663.5	310	"Alive"
