"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	21	134.5	279.5	190	"Alive"
"2"	22	131	289.5	122	"Alive"
"3"	23	130	303	99	"Alive"
"4"	24	122.5	305.5	85	"Alive"
"5"	25	128.5	310.5	105	"Alive"
"6"	26	127.5	298.5	114	"Alive"
"7"	27	127	301	145	"Alive"
"8"	28	118	304.5	150	"Alive"
"9"	29	133.5	302	86	"Alive"
"10"	30	134	302	106	"Alive"
"11"	31	125	304	101	"Alive"
"12"	32	119	303.5	158	"Alive"
"13"	33	121	302	127	"Alive"
"14"	34	130.5	305	97	"Alive"
"15"	35	129	304	84	"Alive"
"16"	36	122	305.5	258	"Alive"
"17"	37	123.5	299	353	"Alive"
