"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	922.5	924.5	247	"Alive"
"2"	11	919.5	924	146	"UnStained"
"3"	12	930.5	915	145	"Alive"
"4"	13	956	913.5	218	"Alive"
"5"	14	955	899.5	230	"Alive"
"6"	15	950	887	230	"Alive"
"7"	16	958	878	116	"Alive"
"8"	17	953	882	165	"Alive"
"9"	18	949.5	882	177	"Alive"
"10"	19	959	885.5	208	"Alive"
"11"	20	964	901	138	"Alive"
"12"	21	964	894.5	113	"Alive"
"13"	22	963.5	896	347	"Alive"
"14"	23	968	895	340	"Alive"
"15"	24	970.5	891.5	495	"Alive"
"16"	25	982.5	893	208	"Alive"
"17"	26	988.5	895.5	241	"Alive"
"18"	27	993.5	886	173	"Alive"
"19"	28	973	892	437	"Alive"
