"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	111.5	768	89	"Alive"
"2"	21	113.5	752	123	"Alive"
"3"	22	112.5	747	107	"Alive"
"4"	23	122.5	741	179	"Alive"
"5"	24	125.5	732.5	115	"Alive"
"6"	25	107.5	734	180	"Alive"
"7"	26	89	746.5	122	"Alive"
"8"	27	98	746.5	87	"Alive"
"9"	28	103	747.5	133	"Alive"
"10"	29	92.5	733.5	68	"Dead"
"11"	30	94.5	736.5	118	"Dead"
"12"	31	79	738	385	"Dead"
"13"	32	97	737.5	169	"Dead"
"14"	33	83	739	225	"Dead"
"15"	34	83	732	89	"Dead"
"16"	35	86	734.5	232	"Alive"
"17"	36	85	736.5	116	"Alive"
"18"	37	85	739.5	277	"Alive"
