"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	624.5	310	187	"Alive"
"2"	19	641	304.5	189	"Alive"
"3"	20	658.5	302.5	128	"Alive"
"4"	21	651	289.5	156	"Alive"
"5"	22	656.5	285.5	309	"Alive"
"6"	23	650.5	287.5	124	"Alive"
"7"	24	658.5	287.5	120	"Alive"
"8"	25	664.5	286.5	169	"Alive"
"9"	26	668	281	168	"Alive"
"10"	27	660	288	131	"Dead"
"11"	28	660.5	276	299	"Dead"
"12"	29	659	268.5	200	"Dead"
"13"	30	662	272.5	233	"Dead"
"14"	31	661.5	259	192	"Dead"
"15"	32	670	265	117	"Alive"
