"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	1418	571	283	"Alive"
"2"	17	1420	564	175	"Alive"
"3"	18	1402	560	121	"Alive"
"4"	19	1421	570	130	"Alive"
"5"	20	1426.5	553.5	123	"Alive"
"6"	21	1421.5	551.5	207	"Alive"
"7"	22	1425	555	82	"Alive"
"8"	23	1425	561.5	144	"Alive"
"9"	24	1415	556.5	103	"Alive"
"10"	25	1419.5	560	204	"Alive"
"11"	26	1416.5	557	117	"Alive"
"12"	27	1423	561	167	"Alive"
"13"	28	1426	557	140	"Alive"
"14"	29	1413	547	94	"Alive"
"15"	30	1426.5	558.5	103	"Alive"
"16"	31	1426.5	565.5	180	"Alive"
"17"	32	1425.5	565	227	"Alive"
"18"	33	1428	563.5	143	"Alive"
"19"	34	1431	563.5	96	"Alive"
"20"	35	1424	558	174	"Alive"
"21"	36	1419.5	555	123	"Alive"
"22"	37	1422.5	556.5	121	"Alive"
