"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	1251.5	712.5	132	"Alive"
"2"	4	1234	714.5	167	"Alive"
"3"	5	1231.5	728	197	"Alive"
"4"	6	1219	730.5	185	"Alive"
"5"	7	1202.5	737.5	210	"Alive"
"6"	8	1205	737	232	"Alive"
"7"	9	1204	736	162	"Alive"
"8"	10	1204	751.5	186	"Alive"
"9"	11	1212.5	766	179	"Alive"
"10"	12	1212.5	758.5	165	"Alive"
"11"	13	1210	753.5	182	"Alive"
"12"	14	1212	748	181	"Alive"
"13"	15	1211.5	758.5	107	"Alive"
"14"	16	1216	765.5	111	"Alive"
"15"	17	1221	758.5	133	"Alive"
"16"	18	1246	764.5	157	"Alive"
"17"	19	1242.5	756	87	"Alive"
"18"	20	1236.5	746.5	88	"Alive"
"19"	21	1225.5	741.5	105	"Alive"
"20"	22	1217.5	743	325	"Alive"
"21"	23	1218.5	741.5	319	"Dead"
"22"	24	1208	736.5	288	"Dead"
"23"	25	1218.5	741	272	"Alive"
"24"	26	1220	744.5	302	"Dead"
"25"	27	1216	755	360	"Alive"
"26"	28	1210	754.5	312	"Dead"
"27"	29	1205.5	749	250	"Dead"
"28"	30	1206.5	755.5	191	"Dead"
"29"	31	1201	749.5	333	"Dead"
