"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	1309	1026.5	154	"Alive"
"2"	11	1327.5	1025.5	185	"Alive"
"3"	12	1316	1021	180	"Alive"
"4"	13	1290	1037.5	223	"Alive"
"5"	14	1292.5	1048	353	"Alive"
"6"	15	1287.5	1028	180	"Alive"
"7"	16	1272.5	1033	149	"Alive"
"8"	17	1263	1033.5	184	"Alive"
"9"	18	1274	1047	159	"Alive"
"10"	19	1289	1018.5	180	"Alive"
"11"	20	1286	1025	200	"Alive"
"12"	21	1290.5	1038.5	160	"Alive"
"13"	22	1267.5	1039	136	"Alive"
"14"	23	1273.5	1040.5	135	"Alive"
"15"	24	1265.5	1035	162	"Dead"
"16"	25	1278.5	1036	84	"Alive"
"17"	26	1277.5	1044	96	"Alive"
"18"	27	1286.5	1039	103	"Alive"
"19"	28	1290.5	1035.5	225	"Alive"
"20"	29	1289.5	1035	183	"Alive"
"21"	30	1288.5	1034.5	166	"Alive"
