"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1197.5	946	129	"Alive"
"2"	25	1205.5	934.5	123	"Alive"
"3"	26	1208.5	931.5	252	"Dead"
"4"	27	1205.5	932.5	178	"Alive"
"5"	28	1207.5	935.5	169	"Dead"
"6"	29	1201.5	947	462	"Alive"
"7"	30	1204.5	940	264	"Dead"
"8"	31	1197.5	943.5	151	"Alive"
"9"	32	1199	941	128	"Alive"
"10"	33	1204	942.5	256	"Dead"
"11"	34	1187	937.5	90	"Alive"
"12"	35	1188.5	941.5	116	"Alive"
"13"	36	1187.5	944.5	149	"Alive"
"14"	37	1188.5	950	151	"Alive"
"15"	38	1188	950	272	"Alive"
