"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	11	950	815.5	152	"Alive"
"2"	12	943	809	218	"Alive"
"3"	13	932.5	802	192	"Alive"
"4"	14	958	808	217	"Alive"
"5"	15	950	801.5	210	"Alive"
"6"	16	943	800	105	"Alive"
"7"	17	937	785	125	"Alive"
"8"	18	953.5	797	132	"Alive"
"9"	19	959	793	111	"Alive"
"10"	20	960	775	87	"Alive"
"11"	21	935.5	777	97	"Alive"
"12"	22	930.5	772.5	94	"Alive"
"13"	23	927	772	103	"Alive"
"14"	24	931.5	778.5	109	"Alive"
"15"	25	933.5	798	104	"Alive"
"16"	26	930	796	120	"Alive"
"17"	27	928	796.5	125	"Alive"
"18"	28	924	794	124	"Alive"
"19"	29	921.5	795	131	"Alive"
"20"	30	915	803	109	"Alive"
"21"	31	914	798	108	"Alive"
