"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	718.5	346	173	"Alive"
"2"	15	719.5	347	212	"Alive"
"3"	16	705.5	333.5	209	"Alive"
"4"	17	696	328	197	"Alive"
"5"	18	680	317	228	"Alive"
"6"	19	682.5	329.5	93	"Alive"
"7"	20	682	328	108	"Alive"
"8"	21	678.5	326	234	"Alive"
"9"	22	664	333.5	146	"Alive"
"10"	23	671	317.5	268	"Alive"
"11"	24	671.5	332	120	"Dead"
"12"	25	674	333.5	264	"Alive"
"13"	26	670.5	337	428	"Dead"
"14"	27	652	331.5	154	"Alive"
"15"	28	646	316.5	150	"Dead"
"16"	29	650.5	318.5	334	"Dead"
