"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	7	1333	870	273	"Dead"
"2"	8	1328.5	880	70	"Alive"
"3"	9	1323.5	883.5	201	"Alive"
"4"	10	1312	910.5	207	"Alive"
"5"	11	1312.5	910.5	106	"Dead"
"6"	12	1307	897	96	"Dead"
"7"	13	1309.5	899	222	"Dead"
"8"	14	1309.5	904	176	"Dead"
"9"	15	1282.5	923.5	111	"Alive"
"10"	16	1296	929	119	"Alive"
"11"	17	1307	938	141	"Alive"
"12"	18	1308.5	930	159	"Alive"
"13"	19	1302.5	933.5	163	"Alive"
"14"	20	1303	936	155	"Alive"
"15"	21	1309.5	940	154	"Dead"
