"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	653	85	133	"Alive"
"2"	16	632.5	79	137	"Alive"
"3"	17	618	86	110	"Alive"
"4"	18	600.5	101.5	181	"Alive"
"5"	19	604.5	106.5	103	"Alive"
"6"	20	613.5	110	130	"Alive"
"7"	21	622.5	111	108	"Alive"
"8"	22	612	110.5	120	"Alive"
"9"	23	610	106	171	"Alive"
"10"	24	609	123	128	"Alive"
"11"	25	585	125.5	169	"Alive"
"12"	26	590	126	201	"Alive"
"13"	27	597	109.5	175	"Alive"
"14"	28	604	112.5	103	"Alive"
"15"	29	609.5	107.5	90	"Alive"
"16"	30	606.5	106.5	100	"Alive"
"17"	31	606	101	61	"Alive"
