"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1396	94.5	108	"Alive"
"2"	19	1411	94.5	103	"Alive"
"3"	20	1406	79	96	"Alive"
"4"	21	1388	89.5	219	"Alive"
"5"	22	1388	92.5	103	"Alive"
"6"	23	1405.5	96	90	"Alive"
"7"	24	1415	96.5	99	"Alive"
"8"	25	1417.5	105	139	"Alive"
"9"	26	1423	102	114	"Alive"
"10"	27	1412	111	107	"Alive"
"11"	28	1422.5	121.5	112	"Alive"
"12"	29	1401.5	126.5	90	"Alive"
"13"	30	1394.5	133	160	"Alive"
"14"	31	1404.5	141.5	304	"Alive"
"15"	32	1418	139	89	"Alive"
"16"	33	1404	138	120	"Alive"
"17"	34	1411	147	330	"Alive"
"18"	35	1416	150.5	183	"Alive"
"19"	36	1420.5	139	208	"Alive"
"20"	37	1420.5	139	198	"Alive"
"21"	38	1422.5	143	362	"Alive"
