"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	22	661	808.5	135	"Alive"
"2"	23	653	821.5	294	"Alive"
"3"	24	652	812.5	135	"Alive"
"4"	25	644	828.5	151	"Alive"
"5"	26	654	831	131	"Alive"
"6"	27	653	827.5	146	"Alive"
"7"	28	647.5	827.5	143	"Alive"
"8"	29	650	825.5	217	"Alive"
"9"	30	650	829	91	"Alive"
"10"	31	656.5	814	89	"Alive"
"11"	32	663	821	105	"Alive"
"12"	33	655.5	811.5	105	"Alive"
"13"	34	651.5	817	83	"Alive"
"14"	35	644	813	269	"Alive"
"15"	36	642.5	822.5	76	"Alive"
"16"	37	640.5	819	185	"Alive"
