"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	278.5	835	102	"Alive"
"2"	21	271	832	154	"Alive"
"3"	22	285.5	831	104	"Alive"
"4"	23	291.5	830.5	165	"Alive"
"5"	24	287	827	289	"Alive"
"6"	25	303	837	136	"Alive"
"7"	26	298.5	846	186	"Alive"
"8"	27	300.5	841.5	324	"Alive"
"9"	28	303.5	839.5	91	"Alive"
"10"	29	317.5	833	106	"Alive"
"11"	30	310	840	120	"Alive"
"12"	31	309.5	828.5	89	"Alive"
"13"	32	324	825	161	"Alive"
"14"	33	323.5	823	156	"Alive"
"15"	34	323	823.5	186	"Alive"
"16"	35	318.5	821.5	89	"Alive"
"17"	36	323	834.5	108	"Alive"
"18"	37	332	838.5	169	"Alive"
