"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	8	1170.5	956.5	161	"Alive"
"2"	9	1174.5	970.5	178	"Alive"
"3"	10	1169	963.5	269	"Alive"
"4"	11	1165	958.5	147	"Alive"
"5"	12	1174	964.5	153	"Alive"
"6"	13	1173.5	953	145	"Alive"
"7"	14	1183	958.5	161	"Alive"
"8"	15	1192.5	957	189	"Alive"
"9"	16	1172.5	971	147	"Alive"
"10"	17	1163.5	985.5	131	"Alive"
"11"	18	1175.5	994	116	"Alive"
"12"	19	1165	976	105	"Alive"
"13"	20	1155.5	997.5	115	"Alive"
"14"	21	1156.5	999.5	98	"Alive"
"15"	22	1146	1010.5	144	"Alive"
"16"	23	1158	993	110	"Alive"
"17"	24	1162.5	996	102	"Alive"
"18"	25	1144	997	90	"Alive"
