"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	1236.5	780	114	"Alive"
"2"	14	1230.5	776.5	123	"Alive"
"3"	15	1227.5	778.5	119	"Alive"
"4"	16	1223.5	776	106	"Alive"
"5"	17	1221.5	777	151	"Alive"
"6"	18	1228	785.5	140	"Alive"
"7"	19	1233	784.5	150	"Alive"
"8"	20	1225	774.5	149	"Alive"
"9"	21	1220.5	771.5	139	"Alive"
"10"	22	1229	778.5	90	"Alive"
"11"	23	1226	787	104	"Alive"
"12"	24	1229.5	770	90	"Alive"
"13"	25	1231	780.5	103	"Alive"
"14"	26	1236	788.5	91	"Alive"
"15"	27	1225.5	778	94	"Alive"
"16"	28	1207.5	783.5	105	"Alive"
"17"	29	1211	767	96	"Alive"
"18"	30	1213	773	74	"Dead"
"19"	31	1215	773	85	"Alive"
"20"	32	1205.5	784	137	"Alive"
"21"	33	1201	775.5	144	"Alive"
"22"	34	1199.5	773.5	106	"Dead"
"23"	35	1204.5	774	174	"Dead"
"24"	36	1208.5	757	90	"Dead"
"25"	37	1208	772	131	"Alive"
"26"	38	1211	777.5	149	"Alive"
