"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	28.5	486	124	"Alive"
"2"	16	31.5	497.5	157	"UnStained"
"3"	17	28.5	486.5	124	"Alive"
"4"	18	31	467.5	178	"Alive"
"5"	19	27.5	463.5	120	"Alive"
"6"	20	30	468	85	"Alive"
"7"	21	40.5	474	103	"Alive"
"8"	22	42	489.5	148	"Alive"
"9"	23	24	464	146	"Alive"
"10"	24	34	497.5	115	"Dead"
"11"	25	31	487.5	105	"Dead"
"12"	26	32	459	89	"Alive"
"13"	27	51.5	446.5	151	"Alive"
"14"	28	38	461.5	140	"Alive"
"15"	29	38.5	466	138	"Alive"
"16"	30	36.5	465.5	113	"Alive"
"17"	31	58	458.5	103	"Alive"
"18"	32	59	454	118	"Alive"
"19"	33	54	449	113	"Alive"
"20"	34	51.5	450.5	109	"Alive"
"21"	35	54	452	149	"Alive"
"22"	36	47	459.5	108	"Alive"
"23"	37	45.5	463	118	"Alive"
