"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	16	118.5	228	118	"Alive"
"2"	17	133	211	105	"Alive"
"3"	18	139.5	190.5	136	"Alive"
"4"	19	135	191	108	"Alive"
"5"	20	135	193.5	140	"Alive"
"6"	21	130.5	190.5	132	"Alive"
"7"	22	126	187	143	"Alive"
"8"	23	127.5	179	226	"Alive"
"9"	24	137	184	131	"Alive"
"10"	25	128.5	168	138	"Alive"
"11"	26	118.5	172.5	103	"Alive"
"12"	27	119.5	158	288	"Alive"
"13"	28	128	159.5	100	"Dead"
"14"	29	127	158	98	"Alive"
"15"	30	118.5	174.5	115	"Alive"
"16"	31	111.5	186	103	"Alive"
"17"	32	113	183	124	"Alive"
"18"	33	111.5	181	139	"Alive"
"19"	34	108.5	177.5	305	"Alive"
"20"	35	114.5	183	152	"Alive"
"21"	36	110	186.5	182	"Alive"
"22"	37	108.5	194.5	246	"Alive"
