"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	23	141	554	159	"Alive"
"2"	24	142	548.5	274	"Alive"
"3"	25	140.5	547	345	"Alive"
"4"	26	131.5	554.5	220	"Alive"
"5"	27	138.5	558	257	"Alive"
"6"	28	136	560.5	331	"Alive"
"7"	29	143	567.5	87	"Alive"
"8"	30	139.5	565.5	146	"Alive"
"9"	31	136.5	564	92	"Alive"
"10"	32	133.5	566	95	"Alive"
"11"	33	136	570.5	83	"Alive"
"12"	34	134	571.5	99	"Alive"
"13"	35	131.5	574.5	103	"Alive"
"14"	36	129	575.5	100	"Alive"
"15"	37	127	576	130	"Alive"
"16"	38	133	575	216	"Alive"
