"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	576	410.5	159	"Alive"
"2"	14	589	424.5	214	"Alive"
"3"	15	598	431.5	250	"Alive"
"4"	16	611	439	243	"Alive"
"5"	17	627	429.5	228	"Alive"
"6"	18	613	440.5	193	"Alive"
"7"	19	616.5	432	140	"Alive"
"8"	20	625	427.5	166	"Alive"
"9"	21	629.5	421.5	197	"Alive"
"10"	22	637	416.5	180	"Alive"
"11"	23	643	412	168	"Alive"
"12"	24	639.5	414.5	142	"Alive"
"13"	25	627	413.5	218	"Alive"
"14"	26	629.5	405	252	"Alive"
"15"	27	625.5	406	230	"Alive"
"16"	28	627	398	98	"Alive"
"17"	29	618.5	402	102	"Alive"
"18"	30	619	406.5	139	"Alive"
"19"	31	623.5	403	146	"Alive"
"20"	32	617	410	89	"Alive"
"21"	33	620.5	429	317	"Alive"
"22"	34	621.5	422.5	208	"Alive"
"23"	35	622	421	200	"Alive"
