"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	17	1403.5	345	111	"Alive"
"2"	18	1402.5	348.5	146	"Alive"
"3"	19	1399.5	346	164	"Alive"
"4"	20	1410.5	340.5	234	"Alive"
"5"	21	1424	357	103	"Alive"
"6"	22	1425.5	372.5	216	"Alive"
"7"	23	1427	369.5	112	"Alive"
"8"	24	1414	362.5	156	"Alive"
"9"	25	1406	374.5	116	"Alive"
"10"	26	1397.5	362	138	"Alive"
"11"	27	1400	358.5	122	"Alive"
"12"	28	1414	362.5	115	"Alive"
"13"	29	1406	362.5	212	"Alive"
"14"	30	1428	360.5	110	"Alive"
"15"	31	1427.5	355	164	"Alive"
"16"	32	1422.5	346.5	208	"Alive"
"17"	33	1425	347	227	"Alive"
"18"	34	1430.5	361.5	123	"Alive"
"19"	35	1431.5	384	177	"Alive"
"20"	36	1420.5	375.5	211	"Alive"
"21"	37	1414.5	374.5	84	"Alive"
"22"	38	1420	373.5	129	"Alive"
