"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	806.5	27	196	"Alive"
"2"	4	806	25.5	114	"Alive"
"3"	5	740	54	247	"Alive"
"4"	6	761.5	56.5	194	"Transitional"
"5"	7	738.5	58.5	253	"Alive"
"6"	8	713.5	86	136	"Alive"
"7"	9	728	79.5	157	"Dead"
"8"	10	723.5	92	263	"Dead"
"9"	11	722.5	78	122	"UnStained"
"10"	12	724.5	79	139	"UnStained"
"11"	13	726.5	76	121	"Transitional"
"12"	14	721	75	204	"UnStained"
"13"	15	734.5	79.5	208	"UnStained"
"14"	16	741	83.5	163	"UnStained"
"15"	17	750.5	79.5	172	"Alive"
"16"	18	744	87	154	"Alive"
"17"	19	732.5	93	119	"Alive"
