"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	788.5	492	191	"Alive"
"2"	20	784	490	185	"Alive"
"3"	21	800	497.5	170	"Alive"
"4"	22	798.5	490	289	"Alive"
"5"	23	794	486.5	214	"Dead"
"6"	24	809	494	129	"Alive"
"7"	25	810	494.5	196	"Alive"
"8"	26	798.5	503.5	153	"Alive"
"9"	27	798.5	503	300	"Alive"
"10"	28	798	510	322	"Alive"
"11"	29	795	518.5	114	"Alive"
"12"	30	796	522	98	"Alive"
"13"	31	783.5	528.5	85	"Alive"
"14"	32	784.5	514	129	"Alive"
"15"	33	787.5	517.5	102	"Alive"
"16"	34	806.5	524	325	"Dead"
