"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1050.5	437	227	"Alive"
"2"	20	1038	432	111	"Alive"
"3"	21	1029.5	424.5	108	"Alive"
"4"	22	1032.5	430	176	"Alive"
"5"	23	1031.5	423	138	"Alive"
"6"	24	1040	415	137	"Alive"
"7"	25	1062	417	175	"Alive"
"8"	26	1074.5	425.5	251	"Alive"
"9"	27	1066	439.5	128	"Alive"
"10"	28	1071	444.5	136	"Alive"
"11"	29	1073.5	446	171	"Alive"
"12"	30	1071	454.5	177	"Alive"
"13"	31	1079.5	457	180	"Alive"
"14"	32	1076.5	460	278	"Alive"
"15"	33	1077	461.5	330	"Alive"
"16"	34	1069	456	276	"Alive"
"17"	35	1082	457.5	110	"Alive"
"18"	36	1088.5	465.5	115	"Alive"
"19"	37	1085.5	466	205	"Alive"
"20"	38	1096	459	261	"Alive"
