"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	4	1317	790.5	359	"Alive"
"2"	5	1316.5	803.5	282	"Dead"
"3"	6	1292	790.5	127	"Dead"
"4"	7	1304.5	782	190	"Alive"
"5"	8	1314	786	154	"Dead"
"6"	9	1308.5	773.5	287	"Alive"
"7"	10	1310.5	781.5	173	"Alive"
"8"	11	1334.5	799.5	218	"Alive"
"9"	12	1342.5	807.5	232	"Alive"
"10"	13	1342	793	237	"Alive"
"11"	14	1336.5	795	235	"Alive"
"12"	15	1323	805	137	"Alive"
"13"	16	1322.5	805	127	"Alive"
"14"	17	1339	807.5	153	"Alive"
"15"	18	1344.5	805.5	153	"Alive"
"16"	19	1336	799	153	"Alive"
"17"	20	1348	808.5	130	"Alive"
