"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	231.5	673.5	153	"Alive"
"2"	10	226.5	638.5	90	"Alive"
"3"	11	216	657.5	174	"Alive"
"4"	12	241	634.5	119	"Alive"
"5"	13	229.5	652.5	114	"Alive"
"6"	14	218	661.5	163	"Alive"
"7"	15	203	667	155	"Alive"
"8"	16	200.5	677	188	"Alive"
"9"	17	206	673.5	190	"Alive"
"10"	18	202.5	679	202	"Alive"
"11"	19	211.5	681	198	"Alive"
"12"	20	228	684.5	249	"Alive"
"13"	21	213	666.5	140	"Alive"
"14"	22	201	672.5	184	"Alive"
"15"	23	199.5	673.5	184	"Alive"
"16"	24	210.5	669.5	172	"Alive"
