"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	5	918.5	592.5	135	"Alive"
"2"	6	918	591.5	115	"Alive"
"3"	7	896.5	581.5	156	"Alive"
"4"	8	902.5	563	173	"Alive"
"5"	9	915.5	562.5	205	"Alive"
"6"	10	931.5	544	184	"Alive"
"7"	11	933.5	545.5	145	"Alive"
"8"	12	900	547	185	"Alive"
"9"	13	882	544	165	"Alive"
"10"	14	877.5	557	160	"Alive"
"11"	15	873.5	554.5	184	"Alive"
"12"	16	864	578.5	183	"Alive"
"13"	17	874	575.5	163	"Alive"
"14"	18	863	579.5	167	"Alive"
"15"	19	878.5	597	164	"Alive"
"16"	20	895.5	595.5	286	"Alive"
