"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	10	516	794.5	308	"Alive"
"2"	11	507.5	801.5	205	"Transitional"
"3"	12	504.5	794	169	"Dead"
"4"	13	504.5	794.5	363	"Dead"
"5"	14	507.5	788	164	"Dead"
"6"	15	491	809.5	177	"Alive"
"7"	16	487	805	276	"Alive"
"8"	17	484	800.5	89	"Alive"
"9"	18	498.5	808.5	113	"Alive"
"10"	19	477.5	809	167	"Dead"
"11"	20	494.5	802	101	"Alive"
"12"	21	488	802.5	134	"Alive"
"13"	22	489.5	800.5	134	"Alive"
"14"	23	489	807.5	99	"Alive"
"15"	24	489	816.5	110	"Alive"
"16"	25	487.5	823.5	106	"Alive"
"17"	26	486.5	820	90	"Alive"
"18"	27	489	820	100	"Alive"
"19"	28	475.5	815.5	100	"Alive"
"20"	29	482.5	808.5	94	"Alive"
"21"	30	484	811	109	"Alive"
"22"	31	482.5	811	221	"Alive"
"23"	32	484.5	809	219	"Alive"
