"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	994	487.5	109	"Alive"
"2"	19	1001.5	472	82	"Alive"
"3"	20	1010	483	154	"Alive"
"4"	21	1010.5	470.5	106	"Alive"
"5"	22	1006.5	468.5	143	"Dead"
"6"	23	1005	484	214	"Dead"
"7"	24	1002.5	479.5	141	"Dead"
"8"	25	1011	483.5	493	"Dead"
"9"	26	1012	480.5	389	"Dead"
"10"	27	1025	479	164	"Dead"
"11"	28	1030.5	490	111	"Dead"
"12"	29	1033	492	127	"Dead"
"13"	30	1037	497.5	143	"Dead"
"14"	31	1026.5	489.5	142	"Dead"
"15"	32	1023	469	569	"Alive"
"16"	33	1021.5	478.5	371	"Alive"
