"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	149.5	247.5	134	"Alive"
"2"	16	139	232	133	"Alive"
"3"	17	132.5	228	134	"Alive"
"4"	18	143	226	140	"Alive"
"5"	19	153.5	238	142	"Alive"
"6"	20	165.5	238.5	181	"Alive"
"7"	21	173.5	235.5	179	"Alive"
"8"	22	179	238	143	"Alive"
"9"	23	188	241.5	114	"Alive"
"10"	24	203.5	244.5	146	"Alive"
"11"	25	211	250	306	"Alive"
"12"	26	216.5	248	219	"Alive"
"13"	27	213.5	245.5	101	"Alive"
"14"	28	214.5	234	186	"Alive"
"15"	29	207.5	247	128	"Alive"
"16"	30	201	252	106	"Alive"
"17"	31	209	247	102	"Dead"
"18"	32	208	238.5	102	"Dead"
"19"	33	211	247	78	"Alive"
"20"	34	206	237	255	"Dead"
"21"	35	204.5	231.5	221	"Dead"
"22"	36	205.5	227.5	195	"Dead"
"23"	37	213.5	236.5	262	"Dead"
