"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	18	1339.5	862	110	"Alive"
"2"	19	1333.5	852.5	135	"Alive"
"3"	20	1333	858.5	131	"Alive"
"4"	21	1334	859	125	"Alive"
"5"	22	1327.5	857.5	104	"Alive"
"6"	23	1326	841.5	90	"Alive"
"7"	24	1322	852.5	94	"Alive"
"8"	25	1325.5	855	102	"Alive"
"9"	26	1329	863	111	"Alive"
"10"	27	1323.5	864	107	"Alive"
"11"	28	1322	862.5	113	"Alive"
"12"	29	1321	870.5	107	"Alive"
"13"	30	1318.5	866.5	125	"Alive"
"14"	31	1307	855	105	"Alive"
"15"	32	1306	866.5	95	"Alive"
"16"	33	1310.5	856	88	"Alive"
"17"	34	1310	857	98	"Alive"
"18"	35	1314	860	89	"Alive"
"19"	36	1319.5	865.5	247	"Alive"
"20"	37	1329	864	275	"Alive"
"21"	38	1326	859	179	"Alive"
