"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	399.5	761.5	129	"Alive"
"2"	21	418	766.5	271	"Alive"
"3"	22	401.5	769	101	"Dead"
"4"	23	411	759	526	"Dead"
"5"	24	402	739	125	"Dead"
"6"	25	401.5	747	123	"Dead"
"7"	26	395.5	730.5	178	"Alive"
"8"	27	398.5	730.5	80	"Dead"
"9"	28	402	735	453	"Dead"
"10"	29	407	746	369	"Dead"
"11"	30	389.5	726.5	226	"Alive"
"12"	31	387	723	131	"Alive"
"13"	32	390.5	718.5	253	"Dead"
"14"	33	394	717.5	171	"Dead"
"15"	34	389	731.5	206	"Dead"
