"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	19	1360.5	257.5	115	"Alive"
"2"	20	1363.5	251	154	"Alive"
"3"	21	1362.5	259.5	150	"Alive"
"4"	22	1350.5	273	139	"Alive"
"5"	23	1342	274	151	"Alive"
"6"	24	1343.5	278.5	386	"Alive"
"7"	25	1341.5	286.5	95	"Alive"
"8"	26	1334	287	173	"Alive"
"9"	27	1351	296.5	113	"Alive"
"10"	28	1372	290	117	"Alive"
"11"	29	1376	285	133	"Alive"
"12"	30	1378.5	282	130	"Alive"
"13"	31	1380	285.5	116	"Alive"
"14"	32	1381	282	145	"Alive"
"15"	33	1375.5	287	115	"Alive"
"16"	34	1354.5	289	130	"Alive"
"17"	35	1353	292.5	279	"Alive"
"18"	36	1355	282.5	259	"Alive"
