"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1396	706	106	"Alive"
"2"	21	1394.5	706	108	"Alive"
"3"	22	1392.5	708.5	112	"Alive"
"4"	23	1394	705	186	"Alive"
"5"	24	1394.5	715	108	"Alive"
"6"	25	1392	715.5	103	"Alive"
"7"	26	1401	714.5	94	"Alive"
"8"	27	1400.5	715.5	93	"Alive"
"9"	28	1393	715.5	230	"Alive"
"10"	29	1387.5	717.5	115	"Alive"
"11"	30	1384.5	713.5	156	"Alive"
"12"	31	1384.5	720	73	"Alive"
"13"	32	1394	721	97	"Alive"
"14"	33	1391.5	705	218	"Alive"
"15"	34	1392	708	133	"Alive"
"16"	35	1389	707	172	"Alive"
