"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	9	70.5	324	149	"Alive"
"2"	10	59.5	340	157	"Alive"
"3"	11	66	327	204	"Alive"
"4"	12	64.5	327.5	183	"Alive"
"5"	13	73.5	323.5	214	"Alive"
"6"	14	79.5	322	270	"Alive"
"7"	15	85.5	323.5	118	"Alive"
"8"	16	88	330	194	"Alive"
"9"	17	94	323.5	186	"Alive"
"10"	18	95.5	330	111	"Alive"
"11"	19	113	323	121	"Alive"
"12"	20	110.5	323.5	131	"Alive"
"13"	21	110	324	177	"Alive"
"14"	22	127	332	96	"Alive"
"15"	23	112	339.5	190	"Alive"
"16"	24	117	341.5	106	"Alive"
"17"	25	109.5	343.5	132	"Alive"
"18"	26	108.5	345	124	"Alive"
"19"	27	99	352	84	"Alive"
"20"	28	99	363	110	"Alive"
"21"	29	93	359.5	138	"Alive"
