"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	15	653.5	22.5	205	"Alive"
"2"	16	660	15	219	"Alive"
"3"	17	663	12.5	124	"Alive"
"4"	18	671.5	22	80	"Alive"
"5"	19	672.5	13.5	142	"Alive"
"6"	20	676	14	118	"Alive"
"7"	21	678.5	25.5	178	"Alive"
"8"	22	677.5	17.5	208	"Alive"
"9"	23	671.5	20	132	"Alive"
"10"	24	653.5	29	88	"Alive"
"11"	25	655.5	33	96	"Alive"
"12"	26	657	33.5	97	"Alive"
"13"	27	643.5	42.5	115	"Alive"
"14"	28	651	38.5	108	"Alive"
"15"	29	648	39.5	120	"Alive"
"16"	30	652	34	165	"Alive"
"17"	31	652	39	129	"Alive"
"18"	32	633	47	121	"Alive"
"19"	33	624	35.5	76	"Alive"
