"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1368	212.5	97	"Alive"
"2"	25	1356.5	201	122	"Alive"
"3"	26	1372.5	199	115	"Alive"
"4"	27	1377	213.5	99	"Alive"
"5"	28	1376	215	106	"Alive"
"6"	29	1371	215.5	124	"Alive"
"7"	30	1361	217	135	"Alive"
"8"	31	1357.5	217	184	"Dead"
"9"	32	1378	225.5	130	"Alive"
"10"	33	1387	222	138	"Alive"
"11"	34	1385.5	220.5	130	"Alive"
"12"	35	1381	213	158	"Alive"
"13"	36	1380.5	211.5	125	"Alive"
"14"	37	1375	214	139	"Alive"
"15"	38	1370.5	222.5	276	"Alive"
