"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	1314	284.5	172	"Alive"
"2"	21	1313	282.5	165	"Alive"
"3"	22	1331	298	166	"Alive"
"4"	23	1311	304.5	280	"Alive"
"5"	24	1318.5	305.5	178	"Alive"
"6"	25	1310	305.5	358	"Alive"
"7"	26	1314.5	305.5	319	"Alive"
"8"	27	1309	305	343	"Alive"
"9"	28	1325	310	251	"Alive"
"10"	29	1316	309.5	102	"Alive"
"11"	30	1318.5	306	233	"Alive"
"12"	31	1332	315.5	127	"Alive"
"13"	32	1331.5	314.5	133	"Alive"
"14"	33	1336	318	186	"Alive"
"15"	34	1334	319.5	145	"Alive"
"16"	35	1340	316	221	"Alive"
"17"	36	1345.5	324	93	"Alive"
"18"	37	1343.5	325	152	"Alive"
