"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	878.5	101.5	146	"Alive"
"2"	21	869	97	154	"Alive"
"3"	22	862.5	76.5	146	"Alive"
"4"	23	866.5	74.5	132	"Alive"
"5"	24	864	76.5	148	"Alive"
"6"	25	873.5	67	159	"Alive"
"7"	26	876.5	66	160	"Alive"
"8"	27	879.5	65	184	"Alive"
"9"	28	895.5	77.5	118	"Alive"
"10"	29	895	71.5	110	"Alive"
"11"	30	894.5	76	109	"Alive"
"12"	31	894.5	77	102	"Alive"
"13"	32	895.5	77.5	87	"Alive"
"14"	33	882	65.5	85	"Alive"
"15"	34	882.5	66	82	"Alive"
"16"	35	881	66	95	"Alive"
"17"	36	873.5	65.5	85	"Alive"
"18"	37	879	49	170	"Alive"
