"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	13	472	697.5	97	"Alive"
"2"	14	469.5	702	176	"Alive"
"3"	15	480.5	710.5	195	"Alive"
"4"	16	492.5	716	98	"Alive"
"5"	17	489.5	723	168	"Alive"
"6"	18	496.5	734.5	243	"Alive"
"7"	19	482.5	732.5	270	"Alive"
"8"	20	489.5	739	227	"Alive"
"9"	21	497	747.5	104	"Alive"
"10"	22	490.5	747	137	"Alive"
"11"	23	487.5	742.5	176	"Dead"
"12"	24	491.5	748	178	"Dead"
"13"	25	495	759	266	"Dead"
"14"	26	503.5	762	150	"Dead"
"15"	27	511.5	764	300	"Dead"
