"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	3	1089.5	770	134	"Alive"
"2"	4	1086.5	765.5	172	"Alive"
"3"	5	1101.5	769	335	"Alive"
"4"	6	1101	765	106	"Alive"
"5"	7	1101	766.5	160	"Alive"
"6"	8	1111	765.5	257	"Alive"
"7"	9	1113	770	204	"Alive"
"8"	10	1106	762	229	"Alive"
"9"	11	1100.5	761.5	204	"Alive"
"10"	12	1100.5	753	281	"Alive"
"11"	13	1103.5	747.5	144	"Alive"
"12"	14	1100.5	737.5	109	"Alive"
"13"	15	1097.5	739	151	"Alive"
"14"	16	1075.5	736.5	144	"Alive"
"15"	17	1070	742	164	"Alive"
"16"	18	1049	752	162	"Alive"
"17"	19	1053	738.5	179	"Alive"
"18"	20	1043.5	729	180	"Alive"
"19"	21	1040.5	726.5	180	"Alive"
"20"	22	1046	725	252	"Alive"
"21"	23	1048.5	730.5	195	"Alive"
