"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	24	1258.5	486	133	"Dead"
"2"	25	1277.5	490	226	"Alive"
"3"	26	1265.5	464.5	115	"Dead"
"4"	27	1257	462.5	84	"UnStained"
"5"	28	1241	474.5	103	"Alive"
"6"	29	1246.5	480	134	"Alive"
"7"	30	1250.5	481.5	158	"Alive"
"8"	31	1253.5	488	121	"Alive"
"9"	32	1241.5	500.5	139	"Alive"
"10"	33	1249.5	516.5	86	"Alive"
"11"	34	1253.5	512	87	"Alive"
"12"	35	1261.5	504.5	243	"Alive"
"13"	36	1260	503.5	269	"Alive"
"14"	37	1263.5	506.5	114	"Alive"
