"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	6	528	302	210	"Alive"
"2"	7	525	302	195	"Alive"
"3"	8	516	292.5	192	"Alive"
"4"	9	517.5	291	218	"Alive"
"5"	10	521	280.5	220	"Alive"
"6"	11	514	275	221	"Alive"
"7"	12	518.5	272.5	170	"Alive"
"8"	13	512	267.5	264	"Alive"
"9"	14	501.5	262	298	"Alive"
"10"	15	505.5	261.5	290	"Alive"
"11"	16	512.5	259	248	"Alive"
"12"	17	507	247.5	260	"Alive"
"13"	18	508	251	158	"Alive"
"14"	19	510.5	249.5	183	"Alive"
"15"	20	514.5	248	191	"Alive"
"16"	21	520	253.5	193	"Alive"
"17"	22	528	256.5	192	"Alive"
