"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	14	291	628.5	155	"Alive"
"2"	15	288.5	614.5	182	"Alive"
"3"	16	288.5	637	152	"Alive"
"4"	17	267	620.5	107	"Alive"
"5"	18	258	596.5	176	"Alive"
"6"	19	243	592.5	145	"Alive"
"7"	20	227	593	196	"Alive"
"8"	21	217	582.5	244	"Alive"
"9"	22	226.5	587	390	"Alive"
"10"	23	233	583	166	"Alive"
"11"	24	223.5	565.5	91	"Alive"
"12"	25	227.5	568.5	90	"Alive"
"13"	26	221.5	570.5	220	"Alive"
"14"	27	211.5	582.5	166	"Alive"
"15"	28	206	591.5	105	"Alive"
"16"	29	205	586	152	"Alive"
"17"	30	213.5	595	304	"Alive"
