"t"	"x"	"y"	"Size_in_pixels_0"	"Classifier.Phenotype"
"1"	20	505	452.5	257	"Alive"
"2"	21	492	473	207	"Alive"
"3"	22	492.5	473.5	140	"Alive"
"4"	23	491.5	458	133	"Alive"
"5"	24	492	448.5	134	"Alive"
"6"	25	489.5	444.5	146	"Alive"
"7"	26	489.5	448.5	159	"Alive"
"8"	27	492.5	446	275	"Alive"
"9"	28	485.5	457	120	"Alive"
"10"	29	483	469.5	207	"Alive"
"11"	30	480	474.5	237	"Alive"
"12"	31	479.5	472	177	"Alive"
"13"	32	481.5	471	208	"Alive"
"14"	33	484.5	467.5	201	"Alive"
"15"	34	488	465	180	"Alive"
"16"	35	491	464.5	193	"Alive"
"17"	36	499	472	225	"Alive"
"18"	37	501.5	469.5	215	"Alive"
